순번,날짜,조식,중식,석식,갱신예정일자
"3132","20171021","","양배추쌈","고등어순살조림","2017-10-01"
"3133","20171021","","배추김치","깍두기","2017-10-01"
"3134","20171022","밥","카레밥","흑미밥","2017-10-01"
"3135","20171022","쇠고기미역국","명태순살튀김","닭곰탕","2017-10-01"
"3136","20171022","햄슬라이스야채볶음","오이부추무침","게맛살볶음","2017-10-01"
"3137","20171022","맛김","배추김치","두부조림","2017-10-01"
"3138","20171022","배추김치","","깍두기","2017-10-01"
"3139","20171023","밥","흑미밥","돼지고기부추덮밥","2017-10-01"
"3140","20171023","버섯쇠고기찌개","광어매운탕","짬뽕찌개","2017-10-01"
"3141","20171023","생선묵볶음","비엔나소시지케찹볶음","버섯강정","2017-10-01"
"3142","20171023","맛김","오징어야채무침","배추김치","2017-10-01"
"3143","20171023","배추김치","배추김치","","2017-10-01"
"3144","20171024","햄치즈버거","비빔밥","잡곡밥","2017-10-01"
"3145","20171024","","생선묵국","닭볶음탕","2017-10-01"
"3146","20171024","","계란후라이","마파두부","2017-10-01"
"3147","20171024","","배추김치","삼치순살튀김","2017-10-01"
"3148","20171024","","","배추김치","2017-10-01"
"3149","20171025","밥","단호박톳밥","잡곡밥","2017-10-01"
"3150","20171025","쇠고기미역국","청국장","떡볶이","2017-10-01"
"3151","20171025","돼지고기김치볶음","돼지갈비찜","생선가스","2017-10-01"
"3152","20171025","맛김","배추김치","순두부양념장","2017-10-01"
"3153","20171025","깍두기","","배추김치","2017-10-01"
"3154","20171026","밥","밥","잡곡밥","2017-10-01"
"3155","20171026","사골곰탕","버섯쇠고기찌개","두부맑은국","2017-10-01"
"3156","20171026","오징어젓무침","갑오징어야채볶음","닭고기튀김양념","2017-10-01"
"3157","20171026","깍두기","게맛살냉채","해물비빔소스","2017-10-01"
"3158","20171026","","배추김치","배추김치","2017-10-01"
"3159","20171027","밥","잡곡밥","잡곡밥","2017-10-01"
"3160","20171027","쇠고기육개장","콩나물국","순두부찌개","2017-10-01"
"3161","20171027","맛김","비엔나소시지야채볶음","코다리강정","2017-10-01"
"3162","20171027","스크램블에그","골뱅이오징어채무침","시금치무침","2017-10-01"
"3163","20171027","배추김치","배추김치","깍두기","2017-10-01"
"3164","20171028","감자밥","새우버거","밥","2017-10-01"
"3165","20171028","생선묵국","","버섯된장찌개","2017-10-01"
"3166","20171028","쇠고기파프리카볶음","","제육볶음","2017-10-01"
"3167","20171028","배추김치","","오이양파장아찌","2017-10-01"
"3168","20171028","","","배추김치","2017-10-01"
"3169","20171029","밥","스파게티","햄야채볶음밥","2017-10-01"
"3170","20171029","닭고기육개장","단호박샐러드","짬뽕찌개","2017-10-01"
"3171","20171029","쇠고기가지볶음","배추김치","맛김","2017-10-01"
"3172","20171029","감자조림","","배추김치","2017-10-01"
"3173","20171029","깍두기","","","2017-10-01"
"3174","20171030","밥","흑미밥","잡곡밥","2017-10-01"
"3175","20171030","조개살미역국","무청시래기국","순두부찌개","2017-10-01"
"3176","20171030","돼지고기김치볶음","잡채","쇠고기불고기","2017-10-01"
"3177","20171030","맛김","방어순살튀김","양배추쌈","2017-10-01"
"3178","20171030","깍두기","배추김치","배추김치","2017-10-01"
"3179","20171031","밥","햄치즈버거","잡곡밥","2017-10-01"
"3180","20171031","북어채국","","닭볶음탕","2017-10-01"
"3181","20171031","스크램블에그","","꽁치무조림","2017-10-01"
"3182","20171031","육고기비빔소스","","오이부추무침","2017-10-01"
"3183","20171031","배추김치","","배추김치","2017-10-01"
"3184","20171123","밥","잡곡밥","자장밥","2017-11-01"
"3185","20171123","사골곰탕","김치찌개","짬뽕찌개","2017-11-01"
"3186","20171123","스크램블에그","쇠고기불고기","햄슬라이스야채볶음","2017-11-01"
"3187","20171123","오이부추무침","갈치튀김","배추김치","2017-11-01"
"3188","20171123","깍두기","배추김치","","2017-11-01"
"3189","20171124","밥","잡곡밥","밥","2017-11-01"
"3190","20171124","쇠고기미역국","광어매운탕","햄소시지찌개","2017-11-01"
"3191","20171124","돼지고기콩나물볶음","잡채","방어순살튀김","2017-11-01"
"3192","20171124","맛김","감자조림","순두부양념장","2017-11-01"
"3193","20171124","배추김치","배추김치","배추김치","2017-11-01"
"3194","20171125","핫도그빵","밥","밥","2017-11-01"
"3195","20171125","","닭곰탕","콩나물김치국","2017-11-01"
"3196","20171125","","맛김","게맛살볶음","2017-11-01"
"3197","20171125","","오징어젓무침","치킨마요덮밥","2017-11-01"
"3198","20171125","","깍두기","배추김치","2017-11-01"
"3199","20171126","쇠고기국밥","생우동","돼지고기부추덮밥","2017-11-01"
"3200","20171126","버섯호박볶음","야채튀김","시금치된장국","2017-11-01"
"3201","20171126","비엔나소시지케찹볶음","배추김치","오이양파장아찌","2017-11-01"
"3202","20171126","배추김치","","배추김치","2017-11-01"
"3203","20171127","밥","흑미밥","잡곡밥","2017-11-01"
"3204","20171127","생선묵국","패주미역국","순두부찌개","2017-11-01"
"3205","20171127","돼지고기김치볶음","꽈리고추멸치볶음","오삼불고기","2017-11-01"
"3206","20171127","맛김","닭고기매운조림","양배추쌈","2017-11-01"
"3207","20171127","깍두기","배추김치","배추김치","2017-11-01"
"3208","20171128","새우버거","잡곡밥","카레밥","2017-11-01"
"3209","20171128","","쇠고기육개장","돈가스","2017-11-01"
"3210","20171128","","쭈꾸미떡볶음","오이부추무침","2017-11-01"
"3211","20171128","","고구마샐러드","배추김치","2017-11-01"
"3212","20171128","","배추김치","","2017-11-01"
"3213","20171129","감자밥","검은콩밥","잡곡밥","2017-11-01"
"3214","20171129","꼬리곰탕1형","무청시래기국","닭볶음탕","2017-11-01"
"3215","20171129","스크램블에그","돼지갈비찜","삼치순살튀김","2017-11-01"
"3216","20171129","깍두기","오징어야채무침","콩나물매운무침","2017-11-01"
"3217","20171129","","배추김치","배추김치","2017-11-01"
"3218","20171130","떡만두국","잡곡밥","밥","2017-11-01"
"3219","20171130","오징어채볶음","호박된장찌개","감자양파찌개","2017-11-01"
"3220","20171130","감자조림","한우불고기","닭고기튀김양념","2017-11-01"
"3221","20171130","배추김치","상추쌈","육고기비빔소스","2017-11-01"
"3222","20171130","","배추김치","배추김치","2017-11-01"
"3223","20171201","밥","검은콩밥","잡곡밥","2017-12-01"
"3224","20171201","쇠고기미역국","배추된장국","순두부찌개","2017-12-01"
"3225","20171201","돼지고기김치볶음","쭈꾸미떡볶음","비엔나소시지야채볶음","2017-12-01"
"3226","20171201","맛김","계란찜","고등어순살튀김","2017-12-01"
"3227","20171201","김장김치","김장김치","김장김치","2017-12-01"
"3228","20171202","새우버거","밥","밥","2017-12-01"
"3229","20171202","","오징어무국","콩나물김치국","2017-12-01"
"3230","20171202","","소시지야채볶음","제육볶음","2017-12-01"
"3231","20171202","","맛김","양배추쌈","2017-12-01"
"3232","20171202","","김장김치","김장김치","2017-12-01"
"3233","20171203","떡만두국","밥","카레밥","2017-12-01"
"3234","20171203","오징어채볶음","버섯쇠고기찌개","생선묵국","2017-12-01"
"3235","20171203","김장김치","미트볼케찹조림","비빔당면","2017-12-01"
"3236","20171203","","과일샐러드","김장김치","2017-12-01"
"3237","20171203","","김장김치","","2017-12-01"
"3238","20171204","밥","흑미밥","자장밥","2017-12-01"
"3239","20171204","쇠고기육개장","김치찌개","짬뽕찌개","2017-12-01"
"3240","20171204","게맛살볶음","깐풍기","단무지무침","2017-12-01"
"3241","20171204","맛김","콩나물매운무침","김장김치","2017-12-01"
"3242","20171204","김장김치","김장김치","","2017-12-01"
"3243","20171205","불고기버거","잡곡밥","밥","2017-12-01"
"3244","20171205","","햄소시지찌개","시금치된장국","2017-12-01"
"3245","20171205","","잡채","돼지고기콩나물볶음","2017-12-01"
"3246","20171205","","깻잎무침","조기튀김","2017-12-01"
"3247","20171205","","김장김치","김장김치","2017-12-01"
"3248","20171206","밥","흑미밥","잡곡밥","2017-12-01"
"3249","20171206","두부맑은국","쇠고기무국","된장국(일품용)","2017-12-01"
"3250","20171206","돼지고기김치볶음","꽈리고추멸치볶음","떡볶이","2017-12-01"
"3251","20171206","맛김","오징어야채무침","돈가스","2017-12-01"
"3252","20171206","김장김치","김장김치","김장김치","2017-12-01"
"3253","20171207","밥","잡곡밥","잡곡밥","2017-12-01"
"3254","20171207","순두부찌개","호박된장찌개","계란국","2017-12-01"
"3255","20171207","햄슬라이스야채볶음","오삼불고기","두부김치","2017-12-01"
"3256","20171207","콩나물무침","상추쌈","치킨마요덮밥","2017-12-01"
"3257","20171207","김장김치","김장김치","김장김치","2017-12-01"
"3258","20171208","밥","검은콩밥","잡곡밥","2017-12-01"
"3259","20171208","조개살미역국","쇠고기육개장","김치찌개","2017-12-01"
"3260","20171208","새송이버섯야채볶음","생선가스","생선묵볶음","2017-12-01"
"3261","20171208","맛김","고구마샐러드","닭고기튀김양념","2017-12-01"
"3262","20171208","김장김치","김장김치","김장김치","2017-12-01"
"3263","20171209","핫도그빵","밥","밥","2017-12-01"
"3264","20171209","","버섯쇠고기찌개","콩나물국","2017-12-01"
"3265","20171209","","고등어순살조림","제육볶음","2017-12-01"
"3266","20171209","","무생채","오이무침","2017-12-01"
"3267","20171209","","김장김치","김장김치","2017-12-01"
"3268","20171210","밥","밥","밥","2017-12-01"
"3269","20171210","북어채국","닭곰탕","감자양파찌개","2017-12-01"
"3270","20171210","비엔나소시지케찹볶음","오징어볶음","돼지고기부추볶음","2017-12-01"
"3271","20171210","맛김","시금치무침","꽁치무조림","2017-12-01"
"3272","20171210","김장김치","김장김치","김장김치","2017-12-01"
"3273","20171211","밥","흑미밥","쇠고기덮밥","2017-12-01"
"3274","20171211","쇠고기미역국","닭고기육개장","계란국","2017-12-01"
"3275","20171211","버섯호박볶음","고등어순살조림","김자반","2017-12-01"
"3276","20171211","감자조림","오이무침","김장김치","2017-12-01"
"3277","20171211","김장김치","김장김치","","2017-12-01"
"3278","20171212","햄치즈버거","비빔밥","잡곡밥","2017-12-01"
"3279","20171212","","생선묵국","순두부찌개","2017-12-01"
"3280","20171212","","계란후라이","맛김","2017-12-01"
"3281","20171212","","김장김치","닭고기매운조림","2017-12-01"
"3282","20171212","","","김장김치","2017-12-01"
"3283","20171213","떡만두국","흑미밥","잡곡밥","2017-12-01"
"3284","20171213","오징어채볶음","청국장","콩나물김치국","2017-12-01"
"3285","20171213","김장김치","잡채","마파두부","2017-12-01"
"3286","20171213","","갈치순살튀김","계란찜","2017-12-01"
"3287","20171213","","김장김치","김장김치","2017-12-01"
"3288","20171214","밥","잡곡밥","잡곡밥","2017-12-01"
"3289","20171214","두부맑은국","명태무찌개","시금치된장국","2017-12-01"
"3290","20171214","돼지고기김치볶음","햄슬라이스야채볶음","골뱅이무침","2017-12-01"
"3291","20171214","맛김","닭순살코기튀김","콩나물매운무침","2017-12-01"
"3292","20171214","김장김치","김장김치","김장김치","2017-12-01"
"3293","20171215","쇠고기국밥","흑미밥","자장밥","2017-12-01"
"3294","20171215","생선묵볶음","북어채국","짬뽕찌개","2017-12-01"
"3295","20171215","감자조림","닭갈비","만두튀김","2017-12-01"
"3296","20171215","김장김치","오징어실채무침","김장김치","2017-12-01"
"3297","20171215","","김장김치","","2017-12-01"
"3298","20171216","햄치즈버거","밥","밥","2017-12-01"
"3299","20171216","","꼬리곰탕1형","순두부찌개","2017-12-01"
"3300","20171216","","오이부추무침","궁중떡볶이","2017-12-01"
"3301","20171216","","김장김치","버섯강정","2017-12-01"
"3302","20171216","","","김장김치","2017-12-01"
"3303","20171217","밥","생우동","밥","2017-12-01"
"3304","20171217","콩나물국","야채튀김","버섯된장찌개","2017-12-01"
"3305","20171217","게맛살볶음","김장김치","쇠고기불고기","2017-12-01"
"3306","20171217","감자조림","","양배추쌈","2017-12-01"
"3307","20171217","김장김치","","김장김치","2017-12-01"
"3308","20171218","떡만두국","밥","카레밥","2017-12-01"
"3309","20171218","오이무침","닭고기육개장","생선묵국","2017-12-01"
"3310","20171218","김장김치","잡채","돈가스","2017-12-01"
"3311","20171218","","명태순살조림","김장김치","2017-12-01"
"3312","20171218","","김장김치","","2017-12-01"
"3313","20171219","밥","검은콩밥","잡곡밥","2017-12-01"
"3314","20171219","콩나물김치국","무청시래기국","쇠고기감자국","2017-12-01"
"3315","20171219","비엔나소시지케찹볶음","삼겹살구이","떡볶이","2017-12-01"
"3316","20171219","순두부양념장","배추쌈","닭고기튀김양념","2017-12-01"
"3317","20171219","김장김치","김장김치","김장김치","2017-12-01"
"3318","20171220","밥","오징어덮밥","잡곡밥","2017-12-01"
"3319","20171220","배추된장국","쇠고기무국","햄소시지찌개","2017-12-01"
"3320","20171220","맛김","두부조림","쇠고기파프리카볶음","2017-12-01"
"3321","20171220","스크램블에그","김장김치","감자조림","2017-12-01"
"3322","20171220","김장김치","","김장김치","2017-12-01"
